,area,begin-area,country,disambiguation,end-area,gender,id,ipi,ipi-list,isni-list,life-span,name,sort-name,type
1787,"{'sort-name': 'Japan', 'id': '2db42837-c832-3c27-b4a3-08198f75693c', 'name': 'Japan', 'iso-3166-1-code-list': ['JP']}","{'sort-name': 'Tokyo', 'iso-3166-2-code-list': ['JP-13'], 'id': '8dc97297-ac95-4d33-82bc-e07fab26fb5f', 'name': 'Tokyo'}",JP,Japanese stoner rock band,,,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,,,,{'begin': '1992'},Boris,Boris,Group
1788,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Hawthorne', 'id': '172d7632-c707-4319-9861-929564e77601', 'name': 'Hawthorne'}",US,,,,ebfc1398-8d96-47e3-82c3-f782abcdb13d,,,['0000000121941107'],{'begin': '1961'},The Beach Boys,"Beach Boys, The",Group
1789,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Lowestoft', 'id': 'e51b505b-de92-4d33-8bed-747d323fbb66', 'name': 'Lowestoft'}",GB,UK rock band,,,81df2271-03a1-46a3-bb30-cce187235312,,,,{'begin': '2000'},The Darkness,"Darkness, The",Group
1790,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Paisley', 'id': '9036f796-c28f-4aa6-9562-81dfb3d1cdec', 'name': 'Paisley'}",GB,,,Male,24ea074c-59cc-41c5-a5de-f68c2952965f,,,['0000000114544322'],{'begin': '1987-01-09'},Paolo Nutini,"Nutini, Paolo",Person
1791,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Sheffield', 'iso-3166-2-code-list': ['GB-SHF'], 'id': '3ce737cb-f5bb-403d-a98a-e0602670229f', 'name': 'Sheffield'}",GB,,,,7249b899-8db8-43e7-9e6e-22f1e736024e,,,,{'begin': '1977'},Def Leppard,Def Leppard,Group
1792,"{'sort-name': 'Iceland', 'id': '48802a32-075a-3805-a183-277c66047693', 'name': 'Iceland', 'iso-3166-1-code-list': ['IS']}",,IS,,,,30f3486e-1def-4fc4-b47b-5283eca9295f,,,,{'begin': '2003'},Seabear,Seabear,Group
1793,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Carol City', 'id': 'bf0f2274-a68a-49ce-ab54-379cb1ee15d0', 'name': 'Carol City'}",US,,,Male,4593d49a-7f67-46ba-9ec0-126bd676286f,00516058761,['00516058761'],['000000005524410X'],{'begin': '1979-09-17'},Flo Rida,Flo Rida,Person
1794,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Birmingham', 'iso-3166-2-code-list': ['GB-BIR'], 'id': '226c4dca-ef2a-4d4b-ba25-4118d116557a', 'name': 'Birmingham'}",GB,,,,0c502791-4ee9-4c5f-9696-0602b721ff3b,,,['0000000120345231'],{'begin': '1970'},Electric Light Orchestra,Electric Light Orchestra,Group
1795,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}",,GB,,,Female,39e32995-6515-40b2-a6f0-841524047edc,00452600975,['00452600975'],['0000000114912455'],{'begin': '1984-09-16'},Katie Melua,"Melua, Katie",Person
1796,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Bremerton', 'id': '7df66310-3a71-472a-ae67-4c5c3b8a2fd3', 'name': 'Bremerton'}",US,,,,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,,,,{'begin': '1992'},MxPx,MxPx,Group
1797,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Vancouver', 'id': '6ccc62d1-bdd8-4f08-8fae-bfaa5310e5ef', 'name': 'Vancouver'}",CA,,,,584b72a4-45f7-46ce-b440-e9ee579d71c4,,,['0000000101102808'],"{'ended': 'true', 'begin': '1994', 'end': '2007-05-02'}",Strapping Young Lad,Strapping Young Lad,Group
1798,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Tumba', 'id': '91c973bd-0cb8-4a27-bcdb-b027f9b17d1a', 'name': 'Tumba'}",SE,,,,5b687684-ad34-4a9f-b425-0e7aa81fbd38,,,['0000000114986892'],{'begin': '1992'},Amon Amarth,Amon Amarth,Group
1799,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'San Diego', 'id': '82f3a697-ba65-404d-a1ed-360147af7d10', 'name': 'San Diego'}",US,,,,2c7e21ad-9b16-42df-9f9b-d583ce70a88a,,,,{'begin': '1995'},Slightly Stoopid,Slightly Stoopid,Group
1800,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}",US,,,,0f82d6b5-12fb-4569-b047-a00194f572a7,,,['000000012166324X'],{'begin': '1996'},Fountains of Wayne,Fountains of Wayne,Group
1801,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Saint Paul', 'id': '96713a37-1ebb-419e-b052-ffc93ceabcb2', 'name': 'Saint Paul'}",US,,,,5c4c90a4-539f-4101-83cf-301bc6a94e06,,,['0000000123699617'],"{'ended': 'true', 'begin': '1979', 'end': '1987'}",Hüsker Dü,Hüsker Dü,Group
1802,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,Swedish metal band,,,92d48f3d-a9cb-4011-a002-2e9ac3a6843d,,,,"{'ended': 'true', 'begin': '1989', 'end': '2006'}",Dissection,Dissection,Group
1803,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Toronto', 'id': '74b24e62-d2fe-42d2-9d96-31f2da756c77', 'name': 'Toronto'}",CA,Canadian rock trio,,,534ee493-bfac-4575-a44a-0ae41e2c3fe4,,,['000000012348742X'],{'begin': '1968-08'},Rush,Rush,Group
1804,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Glasgow', 'iso-3166-2-code-list': ['GB-GLG'], 'id': 'c279f805-01f8-46f5-99cf-51f165a1adad', 'name': 'Glasgow'}",GB,,,,aa7a2827-f74b-473c-bd79-03d065835cf7,,,,{'begin': '2001'},Franz Ferdinand,Franz Ferdinand,Group
1805,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,Black metal band from Sweden,,,b7dc7c76-53f1-49ac-8dc2-d469ed7f8e65,,,,{'begin': '1990'},Marduk,Marduk,Group
1806,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Birmingham', 'iso-3166-2-code-list': ['GB-BIR'], 'id': '226c4dca-ef2a-4d4b-ba25-4118d116557a', 'name': 'Birmingham'}",GB,English rock band,,,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,,,['000000010945500X'],{'begin': '1978'},Duran Duran,Duran Duran,Group
1807,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Oxnard', 'id': '57dcc070-ab3b-4391-8f8d-e4445041efcf', 'name': 'Oxnard'}",US,,,Male,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,,,['0000000079988752'],{'begin': '1973-10-24'},Madlib,Madlib,Person
1808,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,1eeaf46d-4991-4e95-8068-927627ccfc18,,,['0000000107258002'],{'begin': '2003'},Tunng,Tunng,Group
1809,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Minneapolis', 'id': '3e80aaa7-9b71-450f-8147-0ecf101d8f1a', 'name': 'Minneapolis'}",US,,,,a83ec79e-bcbf-4872-92e5-8c7ca1bb8ff2,,,['0000000123219310'],{'begin': '2003'},Tapes 'n Tapes,Tapes 'n Tapes,Group
1810,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",US,US pop/hip-hop group,,,d5be5333-4171-427e-8e12-732087c6b78e,,,['0000000120341214'],{'begin': '1995'},The Black Eyed Peas,"Black Eyed Peas, The",Group
1811,"{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}","{'sort-name': 'Queens', 'id': '431a085b-9f4c-4fbb-82de-2ca7ce735da8', 'name': 'Queens'}",,,,Male,f1571db1-c672-4a54-a2cf-aaa329f26f0b,00227453571,"['00227453571', '00227453669']",['0000000114717078'],{'begin': '1970-03-05'},John Frusciante,"Frusciante, John",Person
1812,"{'sort-name': 'Germany', 'id': '85752fda-13c4-31a3-bee5-0e5cb1f51dad', 'name': 'Germany', 'iso-3166-1-code-list': ['DE']}",,DE,,,,1b0b533e-9a62-4a95-9c68-f2e140dde9da,,,,{'begin': '1998'},Lali Puna,Lali Puna,Group
1813,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Detroit', 'id': 'b03ff310-d8e2-45cf-9455-769f76641eb2', 'name': 'Detroit'}",US,US hip hop producer,"{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",Male,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,,,,"{'ended': 'true', 'begin': '1974-02-07', 'end': '2006-02-10'}",J Dilla,J Dilla,Person
1814,"{'sort-name': 'Poland', 'id': 'dd7f80c8-f017-3d01-8608-2a8c9c32b954', 'name': 'Poland', 'iso-3166-1-code-list': ['PL']}",,PL,,,,48df54af-a70c-4ba1-8489-33688c001ac1,,,,,Skalpel,Skalpel,Group
1815,"{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}","{'sort-name': 'Akron', 'id': 'e12c1d82-97e2-4ec4-99b7-7ed055720437', 'name': 'Akron'}",,,,Male,f24c343a-5c24-4633-8ae4-9a3e8cc1eee7,,,"['0000000116252155', '000000039900023X']",{'begin': '1971-09-28'},Joseph Arthur,"Arthur, Joseph",Person
1816,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Philadelphia', 'id': '0eeb01c2-6e31-46ad-96b8-319749f731d2', 'name': 'Philadelphia'}",US,,,Male,332228ce-fe8c-4a5e-90e0-e1361553e5ff,,,['0000000055199804'],{'begin': '1977-06-22'},Amos Lee,"Lee, Amos",Person
1817,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Wichita Falls', 'id': '31e337d4-d708-442e-abca-aa6dcc306a8f', 'name': 'Wichita Falls'}",US,,,,bcb95908-5c6e-453a-97fc-d69003d250ff,,,['0000000121870046'],{'begin': '1994-06-04'},Bowling for Soup,Bowling for Soup,Group
1818,"{'sort-name': 'Italy', 'id': 'c6500277-9a3d-349b-bf30-41afdbf42add', 'name': 'Italy', 'iso-3166-1-code-list': ['IT']}",,IT,"Swiss-Italian producer, composer, musician and DJ",,Male,e83144dd-bb95-49fe-b1dd-00bab25cca9e,,,,{'begin': '1969-11-03'},Robert Miles,"Miles, Robert",Person
1819,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}",US,,,,f181961b-20f7-459e-89de-920ef03c7ed0,,,['0000000115477790'],{'begin': '1998'},The Strokes,"Strokes, The",Group
1820,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'The Bronx', 'id': 'eb4a386e-1178-4e3a-a371-30418dd6fd2e', 'name': 'The Bronx'}",US,,,Male,64b94289-9474-4d43-8c93-918ccc1920d1,00064277861,"['00064277861', '00064277959']","['000000000128769X', '0000000081542979']",{'begin': '1949-05-09'},Billy Joel,"Joel, Billy",Person
1821,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Orlando', 'id': 'ec1e55f4-03df-4ba1-a314-1ab959aa3fd6', 'name': 'Orlando'}",US,,,,1f5ff245-2837-4d4a-a609-e93e544478c3,,,['0000000106613797'],{'begin': '2000'},Trivium,Trivium,Group
1822,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Cincinnati', 'id': 'b2cf490f-a8a7-4875-a1b7-addede3b327f', 'name': 'Cincinnati'}",US,,,,664c3e0e-42d8-48c1-b209-1efca19c0325,,,,{'begin': '1999'},The National,"National, The",Group
1823,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}",,FI,,,,8b46a7e4-704d-4f8d-973a-a0ab8ea8249b,,,,{'begin': '1994'},Eternal Tears of Sorrow,Eternal Tears of Sorrow,Group
1824,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'San Francisco', 'id': '83f22bb6-4631-443c-bace-9fae8540362a', 'name': 'San Francisco'}",US,US indie rock band,,,c310b8e8-468f-4189-9b72-9589a2ff275d,,,,{'begin': '2006'},The Dodos,"Dodos, The",Group
1825,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Plainfield', 'id': 'ee872fa7-4286-4928-b5a6-2785a4d43e98', 'name': 'Plainfield'}",US,pianist,"{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}",Male,8247a3f2-3a8e-4256-b322-6c57b03a4e36,,,['0000000121261603'],"{'ended': 'true', 'begin': '1929-08-16', 'end': '1980-09-15'}",Bill Evans,"Evans, Bill",Person
1826,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'V\xc3\xa4llingby', 'id': '433bcfaa-e06e-45db-bbc5-b36a9f64b358', 'name': 'V\xc3\xa4llingby'}",SE,,,,d292b4cd-37bd-4a88-a823-8710f273cc31,,,['0000000106706707'],"{'ended': 'true', 'begin': '1983-03-16', 'end': '2004-06-07'}",Bathory,Bathory,Group
1827,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}","{'sort-name': 'Bergen', 'id': '34268a86-54ec-487d-afa3-1afe3266a382', 'name': 'Bergen'}",NO,Norwegian black metal band,,,b863cf80-19c6-4a87-8e42-6cff7ac8f18f,,,,"{'ended': 'true', 'begin': '1990', 'end': '2015'}",Immortal,Immortal,Group
1828,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,,4fd53e84-ffa1-4434-9146-3fab25ece7e0,,,,{'begin': '2002'},Suicide Silence,Suicide Silence,Group
1829,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Doylestown', 'id': '3c9c0781-4365-41d0-a3e9-847e2020a699', 'name': 'Doylestown'}",US,US pop singer,,Female,f4d5cc07-3bc9-4836-9b15-88a08359bc63,00342943558,['00342943558'],['000000012028175X'],{'begin': '1979-09-08'},P!nk,Pink,Person
1830,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Totnes', 'id': '746d2fae-efaa-433a-b5d2-b364655e0499', 'name': 'Totnes'}",GB,,,,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,,,['000000010667985X'],{'begin': '1999'},Metronomy,Metronomy,Group
1831,"{'sort-name': 'Berkeley', 'id': 'f9719692-c39a-4d9c-bf8c-dd4035b09534', 'name': 'Berkeley'}","{'sort-name': 'Albany', 'id': '3a0bc432-11fa-49ba-af53-89719b40575d', 'name': 'Albany'}",,"Berkeley, California punk band",,,24f8d8a5-269b-475c-a1cb-792990b0b2ee,,,,{'begin': '1991'},Rancid,Rancid,Group
1832,"{'sort-name': 'Switzerland', 'id': '1333ff06-8e3d-3c8e-9f3a-13a2a38b41df', 'name': 'Switzerland', 'iso-3166-1-code-list': ['CH']}","{'sort-name': 'Sion', 'id': '81fb1a71-40e4-4438-ad66-a6eaf4a7b343', 'name': 'Sion'}",CH,Swiss metal band,,,6a2ca1ac-408d-49b0-a7f6-cd608f2f684f,,,['0000000110929225'],{'begin': '1987-04'},Samael,Samael,Group
1833,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}","{'sort-name': 'Trondheim', 'id': '4c093436-be96-4317-a82f-733938485084', 'name': 'Trondheim'}",NO,Norwegian singer and DJ Anne Lilia Berge Strand,,Female,2a9ea5bf-fc08-4fbc-ab73-17afa7906a52,,,,{'begin': '1977-11-21'},Annie,Annie,Person
1834,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,Male,3d65bead-6eae-4012-8665-d5f593ea4a62,,,,{'begin': '1969-03-19'},Gary Jules,"Jules, Gary",Person
1835,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Tupelo', 'id': '157e3c0e-1b68-403d-a515-6e37cb67947b', 'name': 'Tupelo'}",US,,"{'sort-name': 'Memphis', 'id': 'c2d96f61-75a4-4375-aed5-6aacb0b6326a', 'name': 'Memphis'}",Male,01809552-4f87-45b0-afff-2c6f0730a3be,00056021705,"['00056021705', '00056021803', '00058226279']",['0000000121241960'],"{'ended': 'true', 'begin': '1935-01-08', 'end': '1977-08-16'}",Elvis Presley,"Presley, Elvis",Person
1836,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'San Diego', 'id': '82f3a697-ba65-404d-a1ed-360147af7d10', 'name': 'San Diego'}",US,,,,05071a7e-e71c-4306-a509-591cd3686893,,,,{'begin': '2005'},Angels & Airwaves,Angels & Airwaves,Group
1837,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}",,NO,,,,101e0102-841f-4858-972b-edf716ee67c9,,,,{'begin': '2000'},Flunk,Flunk,Group
1838,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Bridgend', 'id': 'b6074c0e-79be-46d7-acbc-4aa416a84268', 'name': 'Bridgend'}",GB,,"{'sort-name': ""Shepherd's Bush"", 'id': 'cedca472-7d5d-4445-bf60-7c3d18b13354', 'name': ""Shepherd's Bush""}",,199d0ab3-22c0-4c00-b99d-257f591dda1f,,,['0000000121094016'],"{'ended': 'true', 'begin': '2002', 'end': '2016-04-16'}",Funeral for a Friend,Funeral for a Friend,Group
1839,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,,453f1594-112e-4d3c-921a-8d14e9c97b2e,,,,{'begin': '1999'},Telefon Tel Aviv,Telefon Tel Aviv,Group
1840,"{'sort-name': 'Argentina', 'id': '0df04709-c7d8-3b55-a6ea-f3e5069a947b', 'name': 'Argentina', 'iso-3166-1-code-list': ['AR']}",,AR,,,,e6e1e76f-afee-4990-aad0-056199d94918,,,,,Babasónicos,Babasónicos,Group
1841,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Fagersta', 'id': '58acc56e-2cd8-4038-bcca-1ba357cde30d', 'name': 'Fagersta'}",SE,,,,487bfd74-71bf-46dd-b89c-80b7a0f06f2f,,,['0000000115409317'],{'begin': '1993'},The Hives,"Hives, The",Group
1842,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Queens', 'id': '431a085b-9f4c-4fbb-82de-2ca7ce735da8', 'name': 'Queens'}",US,US rock band,,,e1f1e33e-2e4c-4d43-b91b-7064068d3283,,,['0000000123153016'],{'begin': '1973-01'},KISS,KISS,Group
1843,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,"Lawrence, Kansas indie rock band",,,61386f55-12b6-45be-baf2-7c9406965808,,,,{'begin': '1997'},The Appleseed Cast,"Appleseed Cast, The",Group
1844,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,,b9a20306-a4f5-4d3c-8680-e9cdc7e3af5b,,,,{'begin': '2004-04'},Scar Symmetry,Scar Symmetry,Group
1845,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Tulsa', 'id': '1be74a46-6d7a-4285-9f41-9df7424319c9', 'name': 'Tulsa'}",US,,,Female,5334edc0-5faf-4ca5-b1df-000de3e1f752,,,['0000000055562255'],{'begin': '1982-09-28'},St. Vincent,Saint Vincent,Person
1846,"{'sort-name': 'Denmark', 'id': '4757b525-2a60-324a-b060-578765d2c993', 'name': 'Denmark', 'iso-3166-1-code-list': ['DK']}","{'sort-name': 'Copenhagen', 'id': 'e0e3c82a-aea8-48d3-beda-9e587db0b969', 'name': 'Copenhagen'}",DK,the band,,,00565b31-14a3-4913-bd22-385eb40dd13c,,,,{'begin': '1985'},King Diamond,King Diamond,Group
1847,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'City of St Albans', 'id': 'd107417f-3659-4b21-92cf-b840af98c506', 'name': 'City of St Albans'}",GB,UK psychedelic pop band,,,230ca093-1d00-4c57-9235-147942f66930,,,,{'begin': '1961'},The Zombies,"Zombies, The",Group
1848,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'London', 'id': 'db3634e7-5414-41dd-be0b-68ae71798dcd', 'name': 'London'}",CA,,,,7677be48-16e9-4c84-9365-a69dd6f2df55,,,['0000000110911711'],{'begin': '1996'},Kittie,Kittie,Group
1849,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}",US,,,,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,,,,{'begin': '1993'},Blonde Redhead,Blonde Redhead,Group
1850,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,,10a402b7-0e50-4479-b007-9cfdd5eaa287,,,,{'begin': '2002'},Sonic Syndicate,Sonic Syndicate,Group
1851,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Lake Forest', 'id': 'bb7716fa-595e-4d40-ac97-f9134ea6d073', 'name': 'Lake Forest'}",US,,,Male,081b133e-ce74-42ba-92c1-c18234acb532,00189014362,['00189014362'],['0000000078450918'],{'begin': '1973-07-11'},Andrew Bird,"Bird, Andrew",Person
1852,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Berkeley', 'id': 'f9719692-c39a-4d9c-bf8c-dd4035b09534', 'name': 'Berkeley'}",US,,,,a0327dc2-dc76-44d5-aec6-47cd2dff1469,,,['0000000122482694'],{'begin': '1991'},Counting Crows,Counting Crows,Group
